car_brand,model,price,year,location,fuel,km_driven,gear,ownership,monthly_payment
Toyota,YARISV MT,805499,2018,Delhi,Petrol,14459,Manual,1,17918
Toyota,Corolla AltisD 4D G,805499,2014,Delhi,Diesel,145718,Manual,1,17918
Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,474299,2014,Delhi,Petrol,121013,Manual,1,10551
Fiat,Punto EVOACTIVE 1.3 MULTIJET,248608,2015,Delhi,Diesel,60105,Manual,1,5530
Maruti,Vitara BrezzaVXI,880000,2020,Delhi,Petrol,9450,Manual,1,19575
Maruti,ErtigaZXI SMART HYBRID AT,1075000,2019,Delhi,Petrol,18250,Automatic,1,23913
Maruti,Vitara BrezzaZXI,952000,2020,Delhi,Petrol,2580,Manual,1,21177
Mahindra,,1430000,2021,Delhi,Diesel,1313,Manual,1,31810
Maruti,BalenoALPHA 1.2 K12 AMT,804000,2019,Delhi,Petrol,20202,Automatic,1,17885
Hyundai,i20MAGNA 1.4 CRDI,313699,2013,Delhi,Diesel,81344,Manual,2,6978
Hyundai,i20 Active1.2 SX,595000,2015,Delhi,Petrol,51664,Manual,1,13235
Hyundai,XcentS 1.1 CRDI,300000,2014,Delhi,Diesel,94768,Manual,1,6673
Toyota,Innova2.5 VX 7 STR BS IV,798199,2014,Delhi,Diesel,110686,Manual,1,17755
Honda,CityV MT PETROL,485000,2015,Delhi,Petrol,92823,Manual,2,10789
Honda,,1375000,2020,Delhi,Petrol,1963,Manual,1,30586
Hyundai,i20ASTA 1.2,287599,2011,Delhi,Petrol,12672,Manual,1,6397
Hyundai,Grand i10SPORTS 1.2 VTVT,495599,2017,Delhi,Petrol,7524,Manual,1,11024
Chevrolet,,140299,2013,Delhi,Petrol,29156,Manual,3,3121
Hyundai,Grand i10Magna 1.2 AT  VTVT,457799,2017,Delhi,Petrol,16725,Automatic,2,10183
Maruti,AltoLXI,182299,2010,Delhi,Petrol,14455,Manual,1,4055
Renault,,378299,2017,Delhi,Petrol,11721,Manual,1,8415
Honda,Amaze1.2 SMT I VTEC,375899,2015,Delhi,Petrol,26329,Manual,1,8362
Maruti,AltoLXI,186499,2011,Delhi,Petrol,38478,Manual,1,4149
Tata,ZestXM RT 90 PS ABS,297599,2015,Delhi,Petrol,48849,Manual,1,6620
Maruti,SwiftLXI OPT,381999,2015,Delhi,Petrol,34854,Manual,1,8497
Maruti,AltoLXI,136499,2008,Delhi,Petrol,21728,Manual,2,3036
Maruti,Alto K10VXI,158599,2011,Delhi,Petrol,63663,Manual,1,3528
Hyundai,i10MAGNA 1.2 KAPPA2,242399,2012,Delhi,Petrol,35522,Manual,2,5392
Maruti,CelerioZXI AMT,426699,2018,Delhi,Petrol,28071,Automatic,1,9492
Tata,,478299,2018,Delhi,Petrol,28420,Manual,1,10639
Maruti,BalenoDELTA 1.2 K12,630199,2019,Delhi,Petrol,18999,Manual,1,14018
Renault,KwidRXT,232899,2016,Delhi,Petrol,41556,Manual,1,5181
Hyundai,i10ASTA 1.2 AT KAPPA2 WITH SUNROOF,325000,2012,Delhi,Petrol + CNG,47650,Automatic,1,7229
Maruti,BalenoDELTA 1.2 K12,601199,2019,Delhi,Petrol,6707,Manual,1,13373
Maruti,CelerioVXI AMT,311499,2015,Delhi,Petrol,40343,Automatic,2,6929
Maruti,SwiftVXI,250299,2012,Delhi,Petrol + CNG,65573,Manual,1,5568
Maruti,Zen EstiloLXI,191899,2010,Delhi,Petrol,65057,Manual,1,4269
Maruti,BalenoSIGMA 1.2 K12,507099,2017,Delhi,Petrol,28387,Manual,1,11280
Datsun,Redi GoT (O),210099,2016,Delhi,Petrol,39204,Manual,1,4674
Hyundai,i20ASTA 1.2,251099,2011,Delhi,Petrol,61798,Manual,2,5586
Maruti,Wagon R 1.0VXI,363699,2017,Delhi,Petrol,37229,Manual,1,8090
Renault,KwidRXL,210899,2016,Delhi,Petrol,48475,Manual,1,4691
Maruti,BalenoDELTA 1.2 K12,588699,2017,Delhi,Petrol,12117,Manual,2,13095
Maruti,Alto K10VXI,332399,2014,Delhi,Petrol,36628,Manual,1,7394
Maruti,Alto K10VXI (O) AMT,367799,2017,Delhi,Petrol,35132,Manual,1,8181
Maruti,Eeco5 STR CNG WITH AC PLUSHTR,353199,2018,Delhi,Petrol + CNG,56490,Manual,1,7857
Maruti,IGNISZETA 1.2 K12,391500,2017,Delhi,Petrol,38292,Manual,1,8709
Hyundai,Elite i20SPORTZ 1.2,446799,2015,Delhi,Petrol,62812,Manual,2,9939
Hyundai,,576899,2019,Delhi,Petrol,21556,Manual,1,12833
Renault,DusterRXL DIESEL 110,370099,2013,Delhi,Diesel,63766,Manual,1,8233
Hyundai,i20ERA 1.4 CRDI,421099,2013,Delhi,Diesel,37840,Manual,1,9367
Honda,CitySV CVT PETROL,685599,2015,Delhi,Petrol,53862,Automatic,2,15251
Hyundai,Elite i20MAGNA 1.4 CRDI,458699,2015,Delhi,Diesel,54038,Manual,2,10204
Mahindra,XUV500W8 FWD,562199,2014,Delhi,Diesel,64950,Manual,2,12506
Maruti,BalenoDELTA 1.2 K12,542899,2018,Delhi,Petrol,40548,Manual,1,12076
Maruti,CelerioVXI (O) AMT,372299,2017,Delhi,Petrol,48721,Automatic,1,8282
Hyundai,i10MAGNA 1.2 KAPPA2,270599,2011,Delhi,Petrol,63791,Manual,2,6019
Ford,Ecosport1.5 TITANIUM PLUS TI VCT AT,916799,2019,Delhi,Petrol,12777,Manual,1,20394
Maruti,BalenoDELTA DDIS 190,458699,2015,Delhi,Diesel,79323,Manual,1,10204
Hyundai,EonERA PLUS,171699,2014,Delhi,Petrol,75416,Manual,1,3819
Toyota,Innova2.5 GX 8 STR BS IV,795399,2012,Mumbai,Diesel,55023,Manual,1,17693
Maruti,Vitara BrezzaVDI OPT,753999,2016,Delhi,Diesel,41629,Manual,1,16772
Hyundai,Creta1.6 SX PLUS DIESEL,977699,2017,Delhi,Diesel,31362,Manual,1,21748
Maruti,SwiftVDI ABS,375199,2015,Delhi,Diesel,120975,Manual,1,8346
Maruti,SX4VXI,191699,2008,Delhi,Petrol,76195,Manual,1,4264
Volkswagen,PoloCOMFORTLINE 1.2L PETROL,225000,2011,Delhi,Petrol,89747,Manual,1,5005
Toyota,Innova2.5 VX 7 STR BS IV,788399,2015,Delhi,Diesel,111562,Manual,1,17538
Maruti,Swift DzireVXI 1.2 BS IV,325000,2013,Delhi,Petrol,69553,Manual,3,7229
Jeep,Compass2.0 LONGITUDE,1144899,2017,Delhi,Diesel,56955,Manual,1,25468
Maruti,SwiftVXI,229399,2009,Delhi,Petrol,96354,Manual,2,5103
Toyota,Innova2.5 V 7STR,784899,2009,Bangalore,Diesel,143837,Manual,2,17460
Maruti,Swift DzireZXI 1.2 BS IV,452899,2012,Delhi,Petrol,119774,Manual,1,10074
Maruti,Swift DzireVDI BS IV,282599,2012,Delhi,Diesel,110400,Manual,2,6286
Hyundai,Elite i20MAGNA 1.2,419999,2016,Delhi,Petrol,99372,Manual,1,9343
Mahindra,ScorpioS8,801699,2015,Delhi,Diesel,50968,Manual,1,17833
Maruti,SwiftVDI ABS,556399,2017,Delhi,Diesel,96866,Manual,1,12377
Hyundai,Grand i10SPORTS 1.2 VTVT,531499,2014,Delhi,Petrol + CNG,48866,Manual,1,11823
Maruti,SwiftLXI OPT,425000,2017,Delhi,Petrol,53388,Manual,1,9454
Renault,DusterRXZ DIESEL 110,287999,2012,Delhi,Diesel,101124,Manual,2,6406
Volkswagen,PoloCOMFORTLINE 1.2L PETROL,367299,2014,Delhi,Petrol,80257,Manual,1,8170
Mahindra,XUV500W8 FWD,392499,2012,Delhi,Diesel,95203,Manual,2,8731
Hyundai,Tucson New2WD AT GL PETROL,1387799,2017,Delhi,Petrol,49755,Automatic,1,30871
Hyundai,Grand i10MAGNA 1.1 CRDI,333099,2015,Delhi,Diesel,70872,Manual,1,7410
Hyundai,Creta1.6 SX (O) CRDI,967299,2015,Delhi,Diesel,24325,Manual,1,21517
Toyota,Innova2.5 GX 8 STR BS IV,784599,2014,Mumbai,Diesel,312882,Manual,1,17453
Hyundai,i20SPORTZ 1.2 O,246799,2012,Delhi,Petrol,106458,Manual,1,5490
Maruti,CiazVDI+ SHVS,574299,2015,Delhi,Diesel,96830,Manual,1,12775
Hyundai,Creta1.6 SX PLUS DIESEL,759199,2016,Delhi,Diesel,78878,Manual,1,16888
Maruti,SwiftVDI,291299,2012,Delhi,Diesel,174563,Manual,1,6480
Nissan,TerranoXL PLUS 85 PS DEISEL,378299,2014,Delhi,Diesel,121443,Manual,1,8415
Audi,A62.0 TDI PREMIUM PLUS,1329199,2013,Delhi,Diesel,107465,Automatic,2,29567
Toyota,Innova2.5 VX 7 STR BS IV,777399,2014,Delhi,Diesel,238385,Manual,1,17293
Hyundai,,465599,2014,Delhi,Diesel,115879,Manual,1,10357
Toyota,Innova2.5 VX 7 STR BS IV,772299,2013,Delhi,Diesel,92292,Manual,1,17179
Maruti,Swift DzireLDI BS IV,300599,2013,Delhi,Diesel,130588,Manual,1,6687
Ford,Figo1.4 ZXI DURATORQ,251199,2014,Delhi,Diesel,82718,Manual,2,5588
BMW,X3XDRIVE 20D,1299499,2013,Delhi,Diesel,69697,Automatic,2,28907
Maruti,SwiftVDI,367999,2013,Delhi,Diesel,167435,Manual,1,8186
Renault,Duster85 PS RXL,325000,2014,Delhi,Diesel,128979,Manual,3,7229
Toyota,Corolla AltisD 4D J,766199,2015,Delhi,Diesel,132201,Manual,1,17044
Honda,Accord2.4 MT,300000,2010,Delhi,Petrol,64618,Manual,2,6673
Toyota,Corolla AltisD 4D J,764399,2014,Delhi,Diesel,103033,Manual,1,17004
Toyota,GlanzaG MT PETROL,762299,2020,Delhi,Petrol,12870,Manual,1,16957
Maruti,SwiftVDI,315499,2013,Delhi,Diesel,157320,Manual,1,7018
Maruti,SwiftZDI,409299,2013,Delhi,Diesel,24022,Manual,1,9105
Maruti,A StarVXI,190699,2010,Delhi,Petrol + CNG,34181,Manual,1,4242
Maruti,Alto 800LXI,305099,2018,Delhi,Petrol + CNG,17109,Manual,1,6787
Maruti,SwiftLXI,461199,2019,Delhi,Petrol,13396,Manual,1,10259
Maruti,Alto 800LXI,305099,2017,Delhi,Petrol,8501,Manual,1,6787
Maruti,,434399,2020,Delhi,Petrol,179,Manual,1,9663
Maruti,Alto K10VXI,189699,2010,Delhi,Petrol,40666,Manual,1,4220
Toyota,Innova2.5 GX 7 STR BS IV,758499,2014,Delhi,Diesel,86859,Manual,1,16872
Hyundai,EonERA PLUS,277099,2017,Delhi,Petrol,22157,Manual,1,6164
Hyundai,i20MAGNA O 1.2,258999,2011,Delhi,Petrol,44007,Manual,1,5761
Volkswagen,VentoHIGHLINE PETROL AT,282999,2011,Delhi,Petrol,46475,Automatic,3,6295
Maruti,BalenoSIGMA 1.2 K12,580499,2020,Delhi,Petrol,5645,Manual,1,12913
Maruti,SwiftLXI,321499,2012,Delhi,Petrol,31999,Manual,1,7152
Honda,Amaze1.2 SMT I VTEC,360000,2015,Delhi,Petrol,25992,Manual,1,8008
Toyota,GlanzaV MT PETROL,755000,2019,Mumbai,Petrol,19928,Manual,1,16795
Toyota,Innova2.5 VX 7 STR BS IV,753699,2014,Mumbai,Diesel,241039,Manual,1,16766
Maruti,RitzVDI,369099,2015,Delhi,Diesel,22091,Manual,1,8210
Maruti,SwiftVDI,337899,2013,Delhi,Diesel,29449,Manual,1,7516
Maruti,Alto K10VXI,180599,2010,Delhi,Petrol,41190,Manual,1,4017
Maruti,BalenoDELTA 1.2 K12,614099,2019,Delhi,Petrol,14295,Manual,1,13660
Maruti,SwiftVXI,338999,2012,Delhi,Petrol,34092,Manual,1,7541
Maruti,Swift DzireZDI,454899,2014,Delhi,Diesel,27735,Manual,1,10119
Honda,CityV MT PETROL,403699,2013,Delhi,Petrol,40028,Manual,2,8980
Honda,,446899,2016,Delhi,Diesel,26454,Manual,1,9941
Maruti,Eeco5 STR CNG WITH AC PLUSHTR,490599,2020,Delhi,Petrol + CNG,13733,Manual,1,10913
Hyundai,Grand i10MAGNA 1.2 VTVT,445000,2018,Delhi,Petrol,13278,Manual,1,9899
Maruti,BalenoDELTA 1.2 K12,652799,2020,Delhi,Petrol,3920,Manual,1,14521
Maruti,SwiftLXI,585599,2020,Delhi,Petrol,6623,Manual,1,13026
Maruti,CelerioVXI AMT,396899,2016,Delhi,Petrol,17839,Automatic,1,8829
Honda,Amaze1.2 EMT I VTEC,304099,2013,Delhi,Petrol,28181,Manual,1,6765
Hyundai,EonERA PLUS,197199,2012,Delhi,Petrol,38407,Manual,1,4387
Chevrolet,BeatPS PETROL,128500,2010,Delhi,Petrol,43708,Manual,2,2858
Volkswagen,PoloHIGHLINE1.2L DIESEL,373499,2014,Delhi,Diesel,47571,Manual,1,8308
Honda,Jazz1.2 S MT,444899,2015,Delhi,Petrol,19431,Manual,1,9897
Maruti,Alto 800LXI,276599,2017,Delhi,Petrol,23227,Manual,1,6153
Maruti,SwiftVXI,319999,2013,Delhi,Petrol,45589,Manual,1,7118
Hyundai,Grand i10ASTA 1.2 VTVT,372000,2014,Delhi,Petrol,29395,Manual,1,8275
Maruti,Eeco5 STR WITH AC PLUSHTR,412899,2019,Delhi,Petrol + CNG,9578,Manual,1,9185
Maruti,SwiftLXI,314599,2012,Delhi,Petrol,40551,Manual,1,6998
Maruti,Zen EstiloLXI,140000,2010,Delhi,Petrol + CNG,48459,Manual,1,3114
Maruti,Swift DzireVXI 1.2 BS IV,420399,2016,Delhi,Petrol,28716,Manual,1,9352
Honda,Brio1.2 VX AT I VTEC,405499,2015,Delhi,Petrol,23037,Automatic,2,9020
Volkswagen,PoloCOMFORTLINE 1.2L PETROL,314599,2013,Delhi,Petrol,43144,Manual,1,6998
Hyundai,i10MAGNA 1.1 IRDE2,217000,2011,Delhi,Petrol,47724,Manual,1,4827
Hyundai,Grand i10MAGNA 1.2 KAPPA VTVT,355699,2015,Delhi,Petrol + CNG,42198,Manual,1,7912
Nissan,TerranoXV 110 DIESEL,484799,2014,Delhi,Diesel,43866,Manual,1,10784
Hyundai,Elite i20SPORTZ 1.2,569499,2017,Delhi,Petrol,19330,Manual,2,12668
Hyundai,i20MAGNA O 1.2,300000,2011,Delhi,Petrol,23104,Manual,1,6673
Maruti,Alto K10LXI,188000,2012,Delhi,Petrol,50067,Manual,1,4182
Volkswagen,PoloTRENDLINE 1.2L PETROL,221000,2011,Delhi,Petrol,57549,Manual,2,4916
Maruti,SwiftLXI,469699,2018,Delhi,Petrol,32922,Manual,1,10448
Ford,Ecosport1.5 TREND TDCI,420199,2014,Delhi,Diesel,52151,Manual,1,9347
Maruti,Wagon R 1.0LXI CNG,228499,2011,Delhi,Petrol + CNG,60621,Manual,1,5083
Maruti,SwiftLDI BS IV,369599,2015,Delhi,Diesel,59648,Manual,1,8222
Hyundai,Grand i10SPORTS 1.2 VTVT,503699,2017,Delhi,Petrol,10321,Manual,1,11205
Maruti,SwiftLXI,462299,2018,Delhi,Petrol,23224,Manual,1,10284
Renault,KwidRXL,331599,2019,Delhi,Petrol,13953,Manual,1,7376
Honda,Brio1.2 E MT I VTEC,231000,2012,Delhi,Petrol,40489,Manual,1,5138
Hyundai,VernaFLUIDIC 1.6 CRDI S,583599,2015,Delhi,Diesel,41903,Manual,1,12982
Maruti,Alto 800LXI,233099,2016,Delhi,Petrol,56491,Manual,1,5185
Ford,Figo1.2 TITANIUM DURATEC,188400,2011,Delhi,Petrol,51161,Manual,1,4191
Hyundai,CretaSX PETROL MT,1430899,2020,Delhi,Petrol,7383,Manual,1,31830
Maruti,BalenoZETA DDIS 190,490499,2015,Delhi,Diesel,30804,Manual,1,10911
Maruti,Wagon R 1.0LXI,230000,2012,Delhi,Petrol,34131,Manual,2,5116
Hyundai,VernaFLUIDIC 1.4 EX CRDI,421799,2014,Delhi,Diesel,42596,Manual,1,9383
Ford,Ecosport1.5 TITANIUM TI VCT AT,581599,2015,Delhi,Petrol,27509,Automatic,1,12937
Renault,KwidRXT,271299,2017,Delhi,Petrol,37046,Manual,1,6035
Maruti,Alto 800LXI,197899,2014,Delhi,Petrol,65342,Manual,2,4402
Hyundai,i20SPORTZ 1.2 VTVT,350799,2014,Delhi,Petrol + CNG,45890,Manual,3,7803
Maruti,AltoLXI,315999,2019,Delhi,Petrol,1370,Manual,1,7029
Renault,Kwid1.0 RXL,282899,2017,Delhi,Petrol,32036,Manual,1,6293
Renault,KwidRXT,218399,2016,Delhi,Petrol,38798,Manual,3,4858
Maruti,ErtigaVDI SHVS,635699,2016,Delhi,Diesel,24744,Manual,1,14141
Honda,Mobilio1.5 S I DTEC,434599,2015,Delhi,Diesel,43196,Manual,2,9667
Maruti,CelerioVXI CNG,465000,2020,Delhi,Petrol + CNG,30164,Manual,1,10344
Honda,CityV MT PETROL,684899,2016,Delhi,Petrol,25204,Manual,1,15235
Hyundai,i20ERA 1.4 CRDI,293599,2013,Delhi,Diesel,44007,Manual,1,6531
Maruti,CelerioZXI,487199,2020,Delhi,Petrol,5659,Manual,1,10837
Hyundai,Grand i10SPORTZ O 1.2,436999,2017,Delhi,Petrol,30373,Manual,1,9721
Honda,CityVX MT PETROL,567599,2014,Delhi,Petrol,41741,Manual,1,12626
Hyundai,i10ERA 1.1 IRDE,213899,2010,Delhi,Petrol,37419,Manual,2,4758
Honda,,526199,2016,Delhi,Petrol,31190,Manual,1,11705
Volkswagen,PoloTRENDLINE 1.2L PETROL,284699,2011,Delhi,Petrol,44341,Manual,1,6333
Maruti,Alto 800LXI,289499,2018,Delhi,Petrol,23900,Manual,1,6440
Maruti,CiazDELTA 1.5 SHVS VVT MT,845199,2020,Delhi,Petrol,6277,Manual,1,18801
Maruti,RitzVDI,241799,2013,Delhi,Diesel,54316,Manual,1,5379
Hyundai,i10MAGNA 1.1 IRDE2,252099,2013,Delhi,Petrol,45366,Manual,1,5608
Maruti,A StarLXI,175799,2009,Delhi,Petrol,30403,Manual,1,3911
Mahindra,Kuv100K8 6 STR,391899,2016,Delhi,Petrol,45326,Manual,1,8718
Maruti,SwiftLXI,509199,2019,Delhi,Petrol,7032,Manual,1,11327
Maruti,BalenoDELTA 1.2 K12,550199,2018,Delhi,Petrol,19940,Manual,1,12239
Hyundai,Grand i10MAGNA 1.2 KAPPA VTVT,352999,2015,Delhi,Petrol,32744,Manual,2,7852
Maruti,AltoLXI,125984,2011,Delhi,Petrol,64692,Manual,2,2802
Toyota,YARISJ MT,752899,2018,Delhi,Petrol,52581,Manual,2,16748
Maruti,Swift DzireVXI 1.2 BS IV,384699,2012,Delhi,Petrol,49869,Manual,1,8557
Maruti,BalenoZETA 1.2 K12,495099,2017,Delhi,Petrol,37288,Manual,1,11013
Maruti,Wagon R 1.0LXI,212499,2011,Delhi,Petrol,49767,Manual,2,4727
Maruti,BalenoALPHA 1.2 K12,621899,2017,Delhi,Petrol,19675,Manual,2,13834
Hyundai,VernaFLUIDIC 1.6 EX VTVT,385000,2013,Delhi,Petrol,59282,Manual,2,8564
Maruti,RitzZXI,326499,2014,Delhi,Petrol,58664,Manual,1,7263
Honda,CityV MT SUNROOF,496299,2012,Delhi,Petrol,25018,Manual,1,11040
Renault,Kwid1.0 RXT Opt,386599,2019,Delhi,Petrol,16685,Manual,1,8600
Hyundai,Grand i10MAGNA 1.2 VTVT,361499,2016,Delhi,Petrol,41357,Manual,1,8041
Maruti,BalenoDELTA 1.2 K12,546899,2018,Delhi,Petrol,19440,Manual,1,12165
Hyundai,Grand i10SPORTZ 1.1 CRDI,355499,2014,Delhi,Diesel,44117,Manual,1,7908
Honda,Jazz1.2 V AT,469000,2015,Delhi,Petrol,44356,Automatic,1,10433
Maruti,Eeco5 STR CNG WITH AC PLUSHTR,469299,2019,Delhi,Petrol + CNG,10330,Manual,1,10439
Hyundai,Grand i10MAGNA 1.2 KAPPA VTVT,388899,2015,Delhi,Petrol,46269,Manual,1,8651
Honda,BR-V1.5 i-VTEC V,569099,2017,Delhi,Petrol,34374,Manual,2,12659
Hyundai,i10MAGNA 1.2,173499,2008,Delhi,Petrol,69701,Manual,1,3859
Maruti,Swift DzireVXI 1.2 BS IV,408000,2015,Delhi,Petrol,53303,Manual,1,9076
Maruti,Alto K10LXI,274799,2016,Delhi,Petrol + CNG,42767,Manual,1,6113
Toyota,YARISJ MT,748799,2018,Delhi,Petrol,15103,Manual,1,16657
Tata,TiagoXM 1.2 REVOTRON,329199,2016,Delhi,Petrol,43387,Manual,1,7323
Hyundai,i20SPORTZ 1.2 VTVT,429199,2013,Delhi,Petrol,39106,Manual,1,9547
Ford,Ecosport1.5 TREND TI VCT,483899,2014,Delhi,Petrol,50100,Manual,1,10764
Maruti,CelerioVXI CNG,447268,2019,Delhi,Petrol + CNG,29586,Manual,1,9949
Maruti,SwiftVXI,415299,2015,Delhi,Petrol,48615,Manual,1,9238
Hyundai,i10ERA 1.1 IRDE,235000,2011,Delhi,Petrol + CNG,51358,Manual,1,5227
Maruti,Swift DzireVXI 1.3,199599,2008,Delhi,Petrol,58317,Manual,2,4440
Maruti,IGNISZETA 1.2 K12,509799,2019,Delhi,Petrol,19458,Manual,1,11340
Hyundai,Elite i20ASTA 1.2,539499,2015,Delhi,Petrol,44611,Manual,1,12001
Hyundai,i10SPORTZ 1.2 AT KAPPA2,379599,2013,Delhi,Petrol,33958,Automatic,2,8444
Ford,New Figo1.2 TREND,361299,2015,Delhi,Petrol,33730,Manual,1,8037
Hyundai,Elite i20ASTA 1.2 (O),685000,2019,Delhi,Petrol,19131,Manual,1,15237
Hyundai,Santro XingGL PLUS,281099,2013,Delhi,Petrol,35726,Manual,2,6253
Maruti,Swift DzireVXI 1.2 BS IV,507299,2015,Delhi,Petrol,33744,Manual,1,11285
Renault,KwidRXT,287599,2016,Delhi,Petrol,44199,Manual,1,6397
Hyundai,Elite i20MAGNA 1.4 CRDI,486799,2015,Delhi,Diesel,47644,Manual,1,10829
Maruti,SwiftLXI,356800,2015,Delhi,Petrol,53140,Manual,1,7937
Maruti,BalenoDELTA 1.2 K12,582599,2017,Delhi,Petrol,23303,Manual,1,12960
Chevrolet,SparkLT 1.0,107000,2011,Delhi,Petrol,72375,Manual,1,2380
Maruti,SwiftVXI,518899,2018,Delhi,Petrol,11550,Manual,1,11543
Maruti,SwiftLXI,301399,2012,Delhi,Petrol,67752,Manual,2,6704
Maruti,Eeco5 STR CNG WITH AC PLUSHTR,354199,2018,Delhi,Petrol + CNG,62858,Manual,1,7879
Hyundai,Elite i20ASTA 1.2,524299,2015,Delhi,Petrol,27487,Manual,1,11663
Chevrolet,AveoLT 1.4,139000,2010,Delhi,Petrol,43368,Manual,1,3092
Maruti,AltoLXI,140999,2008,Delhi,Petrol,83258,Manual,1,3136
Chevrolet,BeatLT PETROL,175000,2010,Delhi,Petrol,30930,Manual,1,3893
Maruti,CelerioVXI CNG,407099,2017,Delhi,Petrol + CNG,40527,Manual,1,9056
Maruti,Vitara BrezzaLDI OPT,557599,2016,Delhi,Diesel,43476,Manual,1,12403
Chevrolet,SparkLS 1.0,112000,2010,Delhi,Petrol,50013,Manual,1,2491
Maruti,CelerioVXI,319499,2015,Delhi,Petrol,59212,Manual,1,7107
Maruti,AltoLXI,312199,2019,Delhi,Petrol,25191,Manual,1,6945
Toyota,GlanzaV CVT,743799,2019,Mumbai,Petrol,41170,Automatic,1,16545
Maruti,AltoLXI,140699,2008,Delhi,Petrol,62613,Manual,1,3130
Maruti,Wagon RLXI,107399,2008,Delhi,Petrol,38054,Manual,1,2389
Toyota,Innova2.5 VX 7 STR BS IV,741099,2012,Mumbai,Diesel,245329,Manual,1,16485
Maruti,Swift DzireLXI 1.2 BS IV,367499,2015,Delhi,Petrol,69364,Manual,1,8175
Hyundai,Santro XingGLS,147099,2010,Delhi,Petrol + CNG,90650,Manual,2,3272
Maruti,SwiftLXI,482000,2018,Delhi,Petrol,25400,Manual,1,10722
Hyundai,VENUE1.0L Turbo GDI SX(O) MT,966899,2019,Delhi,Petrol,13991,Manual,1,21508
Maruti,SwiftVXI,476999,2018,Delhi,Petrol,51789,Manual,1,10611
Mahindra,ScorpioS4PLUS,689399,2015,Delhi,Diesel,58194,Manual,1,15335
Maruti,DzireVDI,633899,2018,Delhi,Diesel,29959,Manual,1,14101
Maruti,SwiftLXI,550000,2020,Delhi,Petrol,6385,Manual,1,12234
Renault,DusterRXL PETROL 104,649399,2018,Delhi,Petrol,31956,Manual,1,14446
Hyundai,Creta1.4 E PLUS CRDI,799699,2017,Delhi,Diesel,19237,Manual,1,17789
Maruti,ErtigaZDI,547799,2015,Delhi,Diesel,57933,Manual,2,12185
Maruti,CelerioVXI,307699,2015,Delhi,Petrol,61064,Manual,1,6845
Maruti,AltoLXI,354799,2020,Delhi,Petrol + CNG,19593,Manual,1,7892
Renault,KwidRXL,225000,2015,Delhi,Petrol,32879,Manual,1,5005
Maruti,Zen EstiloLXI,183699,2010,Delhi,Petrol,66275,Manual,2,4086
Toyota,Innova2.5 GX 8 STR BS IV,737199,2013,Mumbai,Diesel,147140,Manual,1,16399
Maruti,Wagon R 1.0VXI,299000,2015,Delhi,Petrol,47252,Manual,1,6651
Hyundai,Creta1.6 E + VTVT,954099,2019,Delhi,Petrol,12883,Manual,1,21223
Maruti,CelerioZXI ABS AMT,385899,2017,Delhi,Petrol,88442,Automatic,1,8584
Maruti,BalenoZETA 1.2 K12,467399,2016,Delhi,Petrol,54356,Manual,1,10397
Hyundai,Creta1.6 S,748399,2016,Delhi,Petrol,58494,Manual,1,16648
Maruti,Swift DzireVDI BS IV,336099,2012,Delhi,Diesel,80671,Manual,1,7476
Hyundai,Santro XingGLS,165099,2009,Delhi,Petrol,65388,Manual,1,3673
Hyundai,,1247299,2018,Delhi,Petrol,20241,Manual,1,27745
KIA,SELTOSHTK PLUS 1.5 PETROL,1073399,2019,Delhi,Petrol,6707,Manual,1,23877
Toyota,Innova2.5 GX 7 STR BS IV,735699,2013,Delhi,Diesel,191068,Manual,1,16365
Ford,Ecosport1.5 TITANIUM TI VCT AT,742199,2017,Delhi,Petrol,14976,Automatic,2,16510
Maruti,SwiftLXI,472000,2018,Delhi,Petrol,52010,Manual,1,10499
Ford,,654099,2017,Delhi,Diesel,52609,Manual,1,14550
Chevrolet,SparkLT 1.0,120000,2011,Delhi,Petrol,64585,Manual,2,2669
Renault,Kwid1.0 RXT,254099,2018,Delhi,Petrol,62505,Manual,1,5652
Honda,Amaze1.2 SMT I VTEC,472000,2016,Delhi,Petrol,33082,Manual,1,10499
Maruti,ErtigaVDI SHVS,680299,2018,Delhi,Diesel,35919,Manual,1,15133
Toyota,Innova2.5 VX 7 STR BS IV,734199,2014,Delhi,Diesel,399905,Manual,1,16332
Hyundai,Elite i20SPORTZ 1.2,553799,2018,Delhi,Petrol,35431,Manual,1,12319
Renault,Duster85 PS RXE,553799,2016,Delhi,Diesel,66041,Manual,2,12319
Hyundai,Verna1.6 SX VTVT AT (O),846599,2017,Delhi,Petrol,34305,Automatic,3,18832
Maruti,Swift DzireVXI 1.2 BS IV,429499,2015,Delhi,Petrol,61097,Manual,1,9554
Toyota,Innova2.5 GX 8 STR BS IV,730399,2012,Hyderabad,Diesel,105927,Manual,1,16247
Hyundai,i10MAGNA 1.2 KAPPA2,237899,2013,Delhi,Petrol,65820,Manual,1,5292
Honda,CityS MT PETROL,250199,2008,Delhi,Petrol,91032,Manual,3,5566
Hyundai,,803599,2015,Delhi,Diesel,58003,Manual,1,17876
Hyundai,Elite i20ASTA 1.2,527799,2017,Delhi,Petrol,45517,Manual,1,11741
Maruti,Wagon R 1.0VXI,367199,2018,Delhi,Petrol + CNG,40328,Manual,2,8168
Honda,WR-V1.2 i-VTEC VX MT,755999,2017,Delhi,Petrol,28894,Manual,1,16817
